,generic_name,trade_name,binary_determination,yes_no_prompts,set_id,short_answer,ground_truth
124,CITALOPRAM,CITALOPRAM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",b1f0c6e8-85eb-4368-8709-9cace32415cb,No,most
125,CLADRIBINE,CLADRIBINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5736aecc-cc1d-47dd-86c0-5fb2e9d70f61,No,most
126,CLADRIBINE,CLADRIBINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5736aecc-cc1d-47dd-86c0-5fb2e9d70f61,No,most
127,CLADRIBINE,CLADRIBINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5736aecc-cc1d-47dd-86c0-5fb2e9d70f61,No,most
128,CLARITHROMYCIN,CLARITHROMYCIN,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9aaffb41-408c-4372-8fd5-1d649450c0e9,No,most
129,CLARITHROMYCIN,CLARITHROMYCIN,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9aaffb41-408c-4372-8fd5-1d649450c0e9,No,most
130,CLARITHROMYCIN,CLARITHROMYCIN,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9aaffb41-408c-4372-8fd5-1d649450c0e9,No,most
131,CLOZAPINE,CLOZAPINE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5021d643-32d2-4167-b5d8-90870e68a787,Yes,most
132,CLOZAPINE,CLOZAPINE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5021d643-32d2-4167-b5d8-90870e68a787,Yes,most
133,CLOZAPINE,CLOZAPINE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5021d643-32d2-4167-b5d8-90870e68a787,Yes,most
134,COBIMETINIB,COBIMETINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c387579e-cee0-4334-bd1e-73f93ac1bde6,No,most
135,COBIMETINIB,COBIMETINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c387579e-cee0-4334-bd1e-73f93ac1bde6,No,most
136,COBIMETINIB,COBIMETINIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c387579e-cee0-4334-bd1e-73f93ac1bde6,No,most
137,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",520bfe39-dfd5-4a20-9a37-80078afded0d,No,most
138,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",520bfe39-dfd5-4a20-9a37-80078afded0d,No,most
139,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",520bfe39-dfd5-4a20-9a37-80078afded0d,No,most
140,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",520bfe39-dfd5-4a20-9a37-80078afded0d,No,most
141,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",520bfe39-dfd5-4a20-9a37-80078afded0d,No,most
142,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",520bfe39-dfd5-4a20-9a37-80078afded0d,No,most
143,DABIGATRAN ETEXILATE MESYLATE,DABIGATRAN ETEXILATE MESYLATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",cb4e6ba6-f216-4ed2-85d2-9f86f3b441ae,Yes,most
144,DABIGATRAN ETEXILATE MESYLATE,DABIGATRAN ETEXILATE MESYLATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",cb4e6ba6-f216-4ed2-85d2-9f86f3b441ae,Yes,most
145,DABIGATRAN ETEXILATE MESYLATE,DABIGATRAN ETEXILATE MESYLATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",cb4e6ba6-f216-4ed2-85d2-9f86f3b441ae,Yes,most
146,DABRAFENIB,DABRAFENIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fee1e6b1-e1a5-4254-9f2e-a70e0f8dbdea,Yes,most
147,DABRAFENIB,DABRAFENIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fee1e6b1-e1a5-4254-9f2e-a70e0f8dbdea,Yes,most
148,DABRAFENIB,DABRAFENIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fee1e6b1-e1a5-4254-9f2e-a70e0f8dbdea,Yes,most
149,DASATINIB,DASATINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4764f37b-c9e6-4ede-bcc2-8a03b7c521df,Yes,most
150,DASATINIB,DASATINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4764f37b-c9e6-4ede-bcc2-8a03b7c521df,Yes,most
151,DASATINIB,DASATINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4764f37b-c9e6-4ede-bcc2-8a03b7c521df,Yes,most
152,DAUNORUBICIN HYDROCHLORIDE,DAUNORUBICIN HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f4312095-3c21-296b-e053-2995a90a0d9c,Yes,most
153,DAUNORUBICIN HYDROCHLORIDE,DAUNORUBICIN HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f4312095-3c21-296b-e053-2995a90a0d9c,Yes,most
154,DAUNORUBICIN HYDROCHLORIDE,DAUNORUBICIN HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f4312095-3c21-296b-e053-2995a90a0d9c,Yes,most
155,DEGARELIX,DEGARELIX,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",ab11dd8a-0fd9-4013-89ab-e114557c7e4b,No,most
156,DEGARELIX,DEGARELIX,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",ab11dd8a-0fd9-4013-89ab-e114557c7e4b,No,most
157,DEGARELIX,DEGARELIX,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",ab11dd8a-0fd9-4013-89ab-e114557c7e4b,No,most
158,DEUTETRABENAZINE,DEUTETRABENAZINE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",7ea3c60a-45c7-44cc-afc2-d87fa53993c0,Yes,most
159,DEUTETRABENAZINE,DEUTETRABENAZINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",7ea3c60a-45c7-44cc-afc2-d87fa53993c0,Yes,most
160,DEUTETRABENAZINE,DEUTETRABENAZINE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",7ea3c60a-45c7-44cc-afc2-d87fa53993c0,Yes,most
161,DEXMEDETOMIDINE HYDROCHLORIDE,DEXMEDETOMIDINE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f21d674a-7f5c-4143-82ae-83c43c503084,Yes,most
162,DEXMEDETOMIDINE HYDROCHLORIDE,DEXMEDETOMIDINE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f21d674a-7f5c-4143-82ae-83c43c503084,Yes,most
163,DEXMEDETOMIDINE HYDROCHLORIDE,DEXMEDETOMIDINE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f21d674a-7f5c-4143-82ae-83c43c503084,Yes,most
164,DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",abe6862b-3cf3-4aad-98ea-05a5fb54ebec,Yes,most
165,DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",abe6862b-3cf3-4aad-98ea-05a5fb54ebec,Yes,most
166,DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",abe6862b-3cf3-4aad-98ea-05a5fb54ebec,Yes,most
167,DEXTRAN 40,DEXTRAN 40,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",3c273512-84e2-2cea-b201-12345a6bd1fe,Yes,most
168,DEXTRAN 40,DEXTRAN 40,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",3c273512-84e2-2cea-b201-12345a6bd1fe,Yes,most
169,DEXTRAN 40,DEXTRAN 40,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",3c273512-84e2-2cea-b201-12345a6bd1fe,Yes,most
170,DEXTROAMPHETAMINE SULFATE,DEXTROAMPHETAMINE SULFATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",94674695-aa8a-3150-e053-2995a90a445f,No,most
171,DEXTROAMPHETAMINE SULFATE,DEXTROAMPHETAMINE SULFATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",94674695-aa8a-3150-e053-2995a90a445f,No,most
172,DEXTROAMPHETAMINE SULFATE,DEXTROAMPHETAMINE SULFATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",94674695-aa8a-3150-e053-2995a90a445f,No,most
173,DIATRIZOATE SODIUM,DIATRIZOATE SODIUM,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",02ff6501-cccc-4f7d-9988-856d4e169b0e,Yes,most
174,DIATRIZOATE SODIUM,DIATRIZOATE SODIUM,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",02ff6501-cccc-4f7d-9988-856d4e169b0e,Yes,most
175,DIATRIZOATE SODIUM,DIATRIZOATE SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",02ff6501-cccc-4f7d-9988-856d4e169b0e,Yes,most
176,DICLOFENAC,DICLOFENAC,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f4da38af-c5bd-4d4a-a6f3-c2933f223809,Yes,most
177,DICLOFENAC,DICLOFENAC,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f4da38af-c5bd-4d4a-a6f3-c2933f223809,Yes,most
178,DICLOFENAC,DICLOFENAC,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f4da38af-c5bd-4d4a-a6f3-c2933f223809,Yes,most
179,DICLOFENAC POTASSIUM,DICLOFENAC POTASSIUM,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",6926444f-0dca-4aeb-812e-755a83b149f4,Yes,most
180,DICLOFENAC POTASSIUM,DICLOFENAC POTASSIUM,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",6926444f-0dca-4aeb-812e-755a83b149f4,Yes,most
181,DICLOFENAC POTASSIUM,DICLOFENAC POTASSIUM,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",6926444f-0dca-4aeb-812e-755a83b149f4,Yes,most
182,DIETHYLPROPION HYDROCHLORIDE,DIETHYLPROPION HYDROCHLORIDE ER,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",0d213a24-ebbf-41df-8f32-de44a572829e,Yes,most
183,DIETHYLPROPION HYDROCHLORIDE,DIETHYLPROPION HYDROCHLORIDE ER,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",0d213a24-ebbf-41df-8f32-de44a572829e,Yes,most
184,DIETHYLPROPION HYDROCHLORIDE,DIETHYLPROPION HYDROCHLORIDE ER,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",0d213a24-ebbf-41df-8f32-de44a572829e,Yes,most
185,DIFLUNISAL,DIFLUNISAL,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2043bab8-87c9-45ce-88c7-383f0d4c4b64,Yes,most
186,DIFLUNISAL,DIFLUNISAL,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2043bab8-87c9-45ce-88c7-383f0d4c4b64,Yes,most
187,DIFLUNISAL,DIFLUNISAL,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2043bab8-87c9-45ce-88c7-383f0d4c4b64,Yes,most
188,DIGOXIN,DIGOXIN,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5b2d10d0-6e9d-4c39-a025-6b2f30ff6243,Yes,most
189,DIGOXIN,DIGOXIN,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5b2d10d0-6e9d-4c39-a025-6b2f30ff6243,Yes,most
190,DIGOXIN,DIGOXIN,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5b2d10d0-6e9d-4c39-a025-6b2f30ff6243,Yes,most
191,DILTIAZEM HYDROCHLORIDE,DILTIAZEM HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9e3841e6-39a5-4f0b-bd74-590dd66d6199,Yes,most
192,DILTIAZEM HYDROCHLORIDE,DILTIAZEM HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9e3841e6-39a5-4f0b-bd74-590dd66d6199,Yes,most
